"ts","srcip","dstip","srcport","dstport","proto_type","sbytes","dbytes","flow_bytes","rate","srate","drate","spkts","dpkts","ttl","iat","max_iat","min_iat","total_duration","N_IN_Conn_P_Src_IP","N_IN_Conn_P_Dst_IP","avg_pkt_len","state_con","state_int","state_rst","fin_flag_number","syn_flag_number","psh_flag_number","ack_flag_number","urg_flag_number","ece_flag_number","cwr_flag_number"
"2933",1666700788.24467,"192.168.137.196","192.168.137.120",17067,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,90,175,1514,0,0,0,0,0,0,1,0,0,0
"2934",1666700788.24488,"192.168.137.196","192.168.137.120",17068,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,91,176,1514,0,0,0,0,0,0,1,0,0,0
"2935",1666700788.24509,"192.168.137.196","192.168.137.120",17069,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,92,177,1514,0,0,0,0,0,0,1,0,0,0
"2936",1666700788.25374,"192.168.137.17","192.168.137.120",50817,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,43,178,1514,0,0,0,0,0,0,1,0,0,0
"2937",1666700788.2584,"192.168.137.42","192.168.137.120",5342,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,15,179,1514,0,0,0,0,0,0,1,0,0,0
"2938",1666700788.25863,"192.168.137.42","192.168.137.120",5343,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,16,180,1514,0,0,0,0,0,0,1,0,0,0
"2939",1666700788.25888,"192.168.137.42","192.168.137.120",5344,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,17,181,1514,0,0,0,0,0,0,1,0,0,0
"2940",1666700788.25912,"192.168.137.42","192.168.137.120",5345,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,18,182,1514,0,0,0,0,0,0,1,0,0,0
"2941",1666700788.25936,"192.168.137.42","192.168.137.120",5346,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,19,183,1514,0,0,0,0,0,0,1,0,0,0
"2942",1666700788.25961,"192.168.137.42","192.168.137.120",5347,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,20,184,1514,0,0,0,0,0,0,1,0,0,0
"2943",1666700788.25988,"192.168.137.42","192.168.137.120",5348,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,21,185,1514,0,0,0,0,0,0,1,0,0,0
"2944",1666700788.26016,"192.168.137.42","192.168.137.120",5349,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,22,186,1514,0,0,0,0,0,0,1,0,0,0
"2945",1666700788.26039,"192.168.137.42","192.168.137.120",5350,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,23,187,1514,0,0,0,0,0,0,1,0,0,0
"2946",1666700788.26066,"192.168.137.42","192.168.137.120",5351,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,24,188,1514,0,0,0,0,0,0,1,0,0,0
"2947",1666700788.26088,"192.168.137.42","192.168.137.120",5352,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,25,189,1514,0,0,0,0,0,0,1,0,0,0
"2948",1666700788.2611,"192.168.137.42","192.168.137.120",5353,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,26,190,1514,0,0,0,0,0,0,1,0,0,0
"2949",1666700788.26138,"192.168.137.42","192.168.137.120",5354,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,27,191,1514,0,0,0,0,0,0,1,0,0,0
"2950",1666700788.26159,"192.168.137.42","192.168.137.120",5355,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,28,192,1514,0,0,0,0,0,0,1,0,0,0
"2951",1666700788.26181,"192.168.137.42","192.168.137.120",5356,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,29,193,1514,0,0,0,0,0,0,1,0,0,0
"2952",1666700788.26208,"192.168.137.42","192.168.137.120",5357,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,30,194,1514,0,0,0,0,0,0,1,0,0,0
"2953",1666700788.26934,"192.168.137.196","192.168.137.120",17070,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,93,195,1514,0,0,0,0,0,0,1,0,0,0
"2954",1666700788.26984,"192.168.137.196","192.168.137.120",17071,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,94,196,1514,0,0,0,0,0,0,1,0,0,0
"2955",1666700788.26985,"192.168.137.196","192.168.137.120",17072,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,95,197,1514,0,0,0,0,0,0,1,0,0,0
"2956",1666700788.26985,"192.168.137.196","192.168.137.120",17073,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,96,198,1514,0,0,0,0,0,0,1,0,0,0
"2957",1666700788.26985,"192.168.137.196","192.168.137.120",17074,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,97,199,1514,0,0,0,0,0,0,1,0,0,0
"2958",1666700788.26986,"192.168.137.196","192.168.137.120",17075,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,98,200,1514,0,0,0,0,0,0,1,0,0,0
"2959",1666700788.26987,"192.168.137.196","192.168.137.120",17076,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,99,201,1514,0,0,0,0,0,0,1,0,0,0
"2960",1666700788.26987,"192.168.137.196","192.168.137.120",17077,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,100,202,1514,0,0,0,0,0,0,1,0,0,0
"2961",1666700788.27024,"192.168.137.196","192.168.137.120",17078,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,101,203,1514,0,0,0,0,0,0,1,0,0,0
"2962",1666700788.27079,"192.168.137.196","192.168.137.120",17079,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,102,204,1514,0,0,0,0,0,0,1,0,0,0
"2963",1666700788.27134,"192.168.137.196","192.168.137.120",17080,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,103,205,1514,0,0,0,0,0,0,1,0,0,0
"2964",1666700788.27188,"192.168.137.196","192.168.137.120",17081,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,104,206,1514,0,0,0,0,0,0,1,0,0,0
"2965",1666700788.27245,"192.168.137.196","192.168.137.120",17082,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,105,207,1514,0,0,0,0,0,0,1,0,0,0
"2966",1666700788.27299,"192.168.137.196","192.168.137.120",17083,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,106,208,1514,0,0,0,0,0,0,1,0,0,0
"2967",1666700788.27353,"192.168.137.196","192.168.137.120",17084,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,107,209,1514,0,0,0,0,0,0,1,0,0,0
"2968",1666700788.27413,"192.168.137.196","192.168.137.120",17085,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,108,210,1514,0,0,0,0,0,0,1,0,0,0
"2969",1666700788.2795,"192.168.137.196","192.168.137.120",17086,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,109,211,1514,0,0,0,0,0,0,1,0,0,0
"2970",1666700788.27992,"192.168.137.196","192.168.137.120",17087,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,110,212,1514,0,0,0,0,0,0,1,0,0,0
"2971",1666700788.28029,"192.168.137.196","192.168.137.120",17088,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,111,213,1514,0,0,0,0,0,0,1,0,0,0
"2972",1666700788.28032,"192.168.137.120","192.168.137.20",554,4422,6,54,0,54,0,0,0,1,0,64,0,0,0,0,3,2,54,0,0,1,0,0,0,0,0,0,0
"2973",1666700788.28065,"192.168.137.196","192.168.137.120",17089,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,112,214,1514,0,0,0,0,0,0,1,0,0,0
"2974",1666700788.28098,"192.168.137.196","192.168.137.120",17090,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,113,215,1514,0,0,0,0,0,0,1,0,0,0
"2975",1666700788.28134,"192.168.137.196","192.168.137.120",17091,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,114,216,1514,0,0,0,0,0,0,1,0,0,0
"2976",1666700788.28171,"192.168.137.196","192.168.137.120",17092,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,115,217,1514,0,0,0,0,0,0,1,0,0,0
"2977",1666700788.28208,"192.168.137.196","192.168.137.120",17093,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,116,218,1514,0,0,0,0,0,0,1,0,0,0
"2978",1666700788.28252,"192.168.137.196","192.168.137.120",17094,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,117,219,1514,0,0,0,0,0,0,1,0,0,0
"2979",1666700788.28282,"192.168.137.196","192.168.137.120",17095,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,118,220,1514,0,0,0,0,0,0,1,0,0,0
"2980",1666700788.2832,"192.168.137.196","192.168.137.120",17096,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,119,221,1514,0,0,0,0,0,0,1,0,0,0
"2981",1666700788.28358,"192.168.137.196","192.168.137.120",17097,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,120,222,1514,0,0,0,0,0,0,1,0,0,0
"2982",1666700788.28394,"192.168.137.196","192.168.137.120",17098,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,121,223,1514,0,0,0,0,0,0,1,0,0,0
"2983",1666700788.28431,"192.168.137.196","192.168.137.120",17099,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,122,224,1514,0,0,0,0,0,0,1,0,0,0
"2984",1666700788.30093,"192.168.137.20","192.168.137.120",6171,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,17,225,1514,0,0,0,0,0,0,1,0,0,0
"2985",1666700788.30152,"192.168.137.20","192.168.137.120",6172,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,18,226,1514,0,0,0,0,0,0,1,0,0,0
"2986",1666700788.31519,"192.168.137.42","192.168.137.120",5358,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,31,227,1514,0,0,0,0,0,0,1,0,0,0
"2987",1666700788.31541,"192.168.137.42","192.168.137.120",5359,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,32,228,1514,0,0,0,0,0,0,1,0,0,0
"2988",1666700788.32826,"192.168.137.120","192.168.137.186",554,3397,6,54,0,54,0,0,0,1,0,64,0,0,0,0,4,1,54,0,0,1,0,0,0,0,0,0,0
"2989",1666700788.34766,"192.168.137.196","192.168.137.120",17100,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,123,229,1514,0,0,0,0,0,0,1,0,0,0
"2990",1666700788.34872,"192.168.137.196","192.168.137.120",17101,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,124,230,1514,0,0,0,0,0,0,1,0,0,0
"2991",1666700788.34904,"192.168.137.196","192.168.137.120",17102,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,125,231,1514,0,0,0,0,0,0,1,0,0,0
"2992",1666700788.34945,"192.168.137.196","192.168.137.120",17103,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,126,232,1514,0,0,0,0,0,0,1,0,0,0
"2993",1666700788.34945,"192.168.137.196","192.168.137.120",17104,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,127,233,1514,0,0,0,0,0,0,1,0,0,0
"2994",1666700788.34946,"192.168.137.196","192.168.137.120",17105,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,128,234,1514,0,0,0,0,0,0,1,0,0,0
"2995",1666700788.34946,"192.168.137.196","192.168.137.120",17106,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,129,235,1514,0,0,0,0,0,0,1,0,0,0
"2996",1666700788.34947,"192.168.137.196","192.168.137.120",17107,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,130,236,1514,0,0,0,0,0,0,1,0,0,0
"2997",1666700788.34959,"192.168.137.196","192.168.137.120",17108,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,131,237,1514,0,0,0,0,0,0,1,0,0,0
"2998",1666700788.34959,"192.168.137.196","192.168.137.120",17109,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,132,238,1514,0,0,0,0,0,0,1,0,0,0
"2999",1666700788.34959,"192.168.137.196","192.168.137.120",17110,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,133,239,1514,0,0,0,0,0,0,1,0,0,0
"3000",1666700788.34959,"192.168.137.196","192.168.137.120",17111,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,134,240,1514,0,0,0,0,0,0,1,0,0,0
"3001",1666700788.3496,"192.168.137.196","192.168.137.120",17112,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,135,241,1514,0,0,0,0,0,0,1,0,0,0
"3002",1666700788.3496,"192.168.137.196","192.168.137.120",17113,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,136,242,1514,0,0,0,0,0,0,1,0,0,0
"3003",1666700788.34975,"192.168.137.196","192.168.137.120",17114,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,137,243,1514,0,0,0,0,0,0,1,0,0,0
"3004",1666700788.35014,"192.168.137.196","192.168.137.120",17115,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,138,244,1514,0,0,0,0,0,0,1,0,0,0
"3005",1666700788.35046,"192.168.137.196","192.168.137.120",17116,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,139,245,1514,0,0,0,0,0,0,1,0,0,0
"3006",1666700788.35087,"192.168.137.196","192.168.137.120",17117,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,140,246,1514,0,0,0,0,0,0,1,0,0,0
"3007",1666700788.35125,"192.168.137.196","192.168.137.120",17118,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,141,247,1514,0,0,0,0,0,0,1,0,0,0
"3008",1666700788.35158,"192.168.137.196","192.168.137.120",17119,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,142,248,1514,0,0,0,0,0,0,1,0,0,0
"3009",1666700788.35382,"192.168.137.196","192.168.137.120",17120,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,143,249,1514,0,0,0,0,0,0,1,0,0,0
"3010",1666700788.35403,"192.168.137.196","192.168.137.120",17121,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,144,250,1514,0,0,0,0,0,0,1,0,0,0
"3011",1666700788.35424,"192.168.137.196","192.168.137.120",17122,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,145,251,1514,0,0,0,0,0,0,1,0,0,0
"3012",1666700788.35446,"192.168.137.196","192.168.137.120",17123,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,146,252,1514,0,0,0,0,0,0,1,0,0,0
"3013",1666700788.35473,"192.168.137.196","192.168.137.120",17124,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,147,253,1514,0,0,0,0,0,0,1,0,0,0
"3014",1666700788.35492,"192.168.137.196","192.168.137.120",17125,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,148,254,1514,0,0,0,0,0,0,1,0,0,0
"3015",1666700788.36007,"192.168.137.12","192.168.137.120",17642,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,1,255,1514,0,0,0,0,0,0,1,0,0,0
"3016",1666700788.36089,"192.168.137.12","192.168.137.120",17643,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,2,256,1514,0,0,0,0,0,0,1,0,0,0
"3017",1666700788.36174,"192.168.137.12","192.168.137.120",17644,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,3,257,1514,0,0,0,0,0,0,1,0,0,0
"3018",1666700788.36255,"192.168.137.12","192.168.137.120",17645,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,4,258,1514,0,0,0,0,0,0,1,0,0,0
"3019",1666700788.36336,"192.168.137.12","192.168.137.120",17646,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,5,259,1514,0,0,0,0,0,0,1,0,0,0
"3020",1666700788.36424,"192.168.137.12","192.168.137.120",17647,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,6,260,1514,0,0,0,0,0,0,1,0,0,0
"3021",1666700788.36534,"192.168.137.20","192.168.137.120",6173,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,19,261,1514,0,0,0,0,0,0,1,0,0,0
"3022",1666700788.36556,"192.168.137.20","192.168.137.120",6174,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,20,262,1514,0,0,0,0,0,0,1,0,0,0
"3023",1666700788.36586,"192.168.137.20","192.168.137.120",6175,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,21,263,1514,0,0,0,0,0,0,1,0,0,0
"3024",1666700788.3661,"192.168.137.20","192.168.137.120",6176,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,22,264,1514,0,0,0,0,0,0,1,0,0,0
"3025",1666700788.36639,"192.168.137.20","192.168.137.120",6177,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,23,265,1514,0,0,0,0,0,0,1,0,0,0
"3026",1666700788.36667,"192.168.137.20","192.168.137.120",6178,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,24,266,1514,0,0,0,0,0,0,1,0,0,0
"3027",1666700788.36699,"192.168.137.20","192.168.137.120",6179,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,25,267,1514,0,0,0,0,0,0,1,0,0,0
"3028",1666700788.36721,"192.168.137.20","192.168.137.120",6180,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,26,268,1514,0,0,0,0,0,0,1,0,0,0
"3029",1666700788.36749,"192.168.137.20","192.168.137.120",6181,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,27,269,1514,0,0,0,0,0,0,1,0,0,0
"3030",1666700788.36778,"192.168.137.20","192.168.137.120",6182,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,28,270,1514,0,0,0,0,0,0,1,0,0,0
"3031",1666700788.36806,"192.168.137.20","192.168.137.120",6183,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,29,271,1514,0,0,0,0,0,0,1,0,0,0
"3032",1666700788.36836,"192.168.137.20","192.168.137.120",6184,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,30,272,1514,0,0,0,0,0,0,1,0,0,0
"3033",1666700788.36869,"192.168.137.20","192.168.137.120",6185,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,31,273,1514,0,0,0,0,0,0,1,0,0,0
"3034",1666700788.36894,"192.168.137.20","192.168.137.120",6186,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,32,274,1514,0,0,0,0,0,0,1,0,0,0
"3035",1666700788.36922,"192.168.137.20","192.168.137.120",6187,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,33,275,1514,0,0,0,0,0,0,1,0,0,0
"3036",1666700788.36952,"192.168.137.20","192.168.137.120",6188,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,34,276,1514,0,0,0,0,0,0,1,0,0,0
"3037",1666700788.37625,"192.168.137.12","192.168.137.120",17648,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,7,277,1514,0,0,0,0,0,0,1,0,0,0
"3038",1666700788.37703,"192.168.137.12","192.168.137.120",17649,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,8,278,1514,0,0,0,0,0,0,1,0,0,0
"3039",1666700788.38695,"192.168.137.20","192.168.137.120",6189,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,35,279,1514,0,0,0,0,0,0,1,0,0,0
"3040",1666700788.38716,"192.168.137.20","192.168.137.120",6190,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,36,280,1514,0,0,0,0,0,0,1,0,0,0
"3041",1666700788.38738,"192.168.137.20","192.168.137.120",6191,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,37,281,1514,0,0,0,0,0,0,1,0,0,0
"3042",1666700788.38766,"192.168.137.20","192.168.137.120",6192,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,38,282,1514,0,0,0,0,0,0,1,0,0,0
"3043",1666700788.39576,"192.168.137.20","192.168.137.120",6193,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,39,283,1514,0,0,0,0,0,0,1,0,0,0
"3044",1666700788.39633,"192.168.137.20","192.168.137.120",6194,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,40,284,1514,0,0,0,0,0,0,1,0,0,0
"3045",1666700788.39702,"192.168.137.20","192.168.137.120",6195,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,41,285,1514,0,0,0,0,0,0,1,0,0,0
"3046",1666700788.39718,"192.168.137.120","192.168.137.20",554,4446,6,54,0,54,0,0,0,1,0,64,0,0,0,0,5,3,54,0,0,1,0,0,0,0,0,0,0
"3047",1666700788.39762,"192.168.137.20","192.168.137.120",6196,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,42,286,1514,0,0,0,0,0,0,1,0,0,0
"3048",1666700788.39822,"192.168.137.20","192.168.137.120",6197,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,43,287,1514,0,0,0,0,0,0,1,0,0,0
"3049",1666700788.39851,"192.168.137.20","192.168.137.120",6198,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,44,288,1514,0,0,0,0,0,0,1,0,0,0
"3050",1666700788.3989,"192.168.137.20","192.168.137.120",6199,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,45,289,1514,0,0,0,0,0,0,1,0,0,0
"3051",1666700788.39916,"192.168.137.20","192.168.137.120",6200,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,46,290,1514,0,0,0,0,0,0,1,0,0,0
"3052",1666700788.39948,"192.168.137.20","192.168.137.120",6201,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,47,291,1514,0,0,0,0,0,0,1,0,0,0
"3053",1666700788.39971,"192.168.137.20","192.168.137.120",6202,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,48,292,1514,0,0,0,0,0,0,1,0,0,0
"3054",1666700788.40004,"192.168.137.20","192.168.137.120",6203,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,49,293,1514,0,0,0,0,0,0,1,0,0,0
"3055",1666700788.40029,"192.168.137.20","192.168.137.120",6204,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,50,294,1514,0,0,0,0,0,0,1,0,0,0
"3056",1666700788.40054,"192.168.137.20","192.168.137.120",6205,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,51,295,1514,0,0,0,0,0,0,1,0,0,0
"3057",1666700788.40084,"192.168.137.20","192.168.137.120",6206,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,52,296,1514,0,0,0,0,0,0,1,0,0,0
"3058",1666700788.40109,"192.168.137.20","192.168.137.120",6207,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,53,297,1514,0,0,0,0,0,0,1,0,0,0
"3059",1666700788.40136,"192.168.137.20","192.168.137.120",6208,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,54,298,1514,0,0,0,0,0,0,1,0,0,0
"3060",1666700788.40165,"192.168.137.20","192.168.137.120",6209,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,55,299,1514,0,0,0,0,0,0,1,0,0,0
"3061",1666700788.40193,"192.168.137.20","192.168.137.120",6210,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,56,300,1514,0,0,0,0,0,0,1,0,0,0
"3062",1666700788.40216,"192.168.137.20","192.168.137.120",6211,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,57,301,1514,0,0,0,0,0,0,1,0,0,0
"3063",1666700788.40241,"192.168.137.20","192.168.137.120",6212,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,58,302,1514,0,0,0,0,0,0,1,0,0,0
"3064",1666700788.40272,"192.168.137.20","192.168.137.120",6213,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,59,303,1514,0,0,0,0,0,0,1,0,0,0
"3065",1666700788.40311,"192.168.137.20","192.168.137.120",6214,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,60,304,1514,0,0,0,0,0,0,1,0,0,0
"3066",1666700788.40339,"192.168.137.20","192.168.137.120",6215,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,61,305,1514,0,0,0,0,0,0,1,0,0,0
"3067",1666700788.4036,"192.168.137.20","192.168.137.120",6216,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,62,306,1514,0,0,0,0,0,0,1,0,0,0
"3068",1666700788.40397,"192.168.137.20","192.168.137.120",6217,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,63,307,1514,0,0,0,0,0,0,1,0,0,0
"3069",1666700788.40417,"192.168.137.20","192.168.137.120",6218,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,64,308,1514,0,0,0,0,0,0,1,0,0,0
"3070",1666700788.4045,"192.168.137.20","192.168.137.120",6219,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,65,309,1514,0,0,0,0,0,0,1,0,0,0
"3071",1666700788.40478,"192.168.137.20","192.168.137.120",6220,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,66,310,1514,0,0,0,0,0,0,1,0,0,0
"3072",1666700788.40509,"192.168.137.20","192.168.137.120",6221,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,67,311,1514,0,0,0,0,0,0,1,0,0,0
"3073",1666700788.40534,"192.168.137.20","192.168.137.120",6222,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,68,312,1514,0,0,0,0,0,0,1,0,0,0
"3074",1666700788.40559,"192.168.137.20","192.168.137.120",6223,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,69,313,1514,0,0,0,0,0,0,1,0,0,0
"3075",1666700788.40584,"192.168.137.20","192.168.137.120",6224,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,70,314,1514,0,0,0,0,0,0,1,0,0,0
"3076",1666700788.40612,"192.168.137.20","192.168.137.120",6225,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,71,315,1514,0,0,0,0,0,0,1,0,0,0
"3077",1666700788.4064,"192.168.137.20","192.168.137.120",6226,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,72,316,1514,0,0,0,0,0,0,1,0,0,0
"3078",1666700788.40665,"192.168.137.20","192.168.137.120",6227,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,73,317,1514,0,0,0,0,0,0,1,0,0,0
"3079",1666700788.42286,"192.168.137.65","192.168.137.120",10610,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,1,318,1514,0,0,0,0,0,0,1,0,0,0
"3080",1666700788.42521,"192.168.137.65","192.168.137.120",10611,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,2,319,1514,0,0,0,0,0,0,1,0,0,0
"3081",1666700788.43518,"192.168.137.20","192.168.137.120",6228,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,74,320,1514,0,0,0,0,0,0,1,0,0,0
"3082",1666700788.43546,"192.168.137.20","192.168.137.120",6229,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,75,321,1514,0,0,0,0,0,0,1,0,0,0
"3083",1666700788.43572,"192.168.137.20","192.168.137.120",6230,554,6,1514,0,1514,0,0,0,1,0,64,0,0,0,0,76,322,1514,0,0,0,0,0,0,1,0,0,0
